0.0, 0.0
0.014096282440783627, 0.22621864457643143
0.013275210825446493, 0.4528745648036534
-0.0009129413577397827, 0.6790874660057625
-0.027269122783320655, 0.9042072830661653
-0.06489020141219726, 1.1277206714245496
-0.11312278924859243, 1.3491866909473005
-0.17152738153109795, 1.5681900788958956
-0.23985205703872908, 1.784304213207895
-0.3708474223055646, 1.9692739258942027
-0.5520253144840354, 2.1054655251887766
-0.7598516628906282, 2.195918768583522
-0.9784009875426478, 2.2560001552751827
-1.2012728320110455, 2.2972520797866767
-1.425987555288407, 2.326864129277169
-1.6515481687332227, 2.34913496210952
-1.877528102257253, 2.366646386298362
-2.1037318850693736, 2.3809791799595135
-2.3300636603972067, 2.393124459272872
-2.5564733204545123, 2.4037190883547286
-2.782933094843611, 2.413182222945659
-3.0094267637426473, 2.4217960653694153
-3.2359444038741003, 2.429754648278811
-3.4624796931924666, 2.437193937632628
-3.689028460723256, 2.444210793262403
-3.915587871835993, 2.4508751438606624
-4.1421559523643, 2.4572379434305165
-4.368731300859594, 2.4633364503693658
-4.595312909235974, 2.469197770887945
-4.821900048020763, 2.474841251194391
-5.048492191339381, 2.480280085529421
-5.275088967058958, 2.485522371875959
-5.501690123292128, 2.490571760595242
-5.724825216946283, 2.530375156337266
-5.939298402884453, 2.6036884078418896
-6.140293789133807, 2.7084473455948115
-6.335291531477759, 2.8239872123655916
-6.525109106642032, 2.947853545529222
-6.710449029867232, 3.0783245890274773
-6.8918821328850415, 3.214176013245174
-7.069857883568796, 3.3545263338760947
-7.2447218400667, 3.4987351305930248
-7.416732644876873, 3.6463354807321937
-7.586076043915876, 3.7969887035140575
-7.752875391101623, 3.9504538725624685
-7.929901626960322, 4.091999950397031
-8.117553146220883, 4.219123857085935
-8.316020848555537, 4.328596006341593
-8.5250271666076, 4.416288305587114
-8.743392906778508, 4.4770335428675825
-8.968364645282788, 4.504625157662815
-9.19467983383725, 4.492174625055475
-9.408140108500323, 4.415962477248115
-9.591980277703692, 4.283386564956607
-9.735695884890966, 4.108117045120901
-9.836552237755399, 3.9051353306253986
-9.897530455421293, 3.6868345351551626
-9.924214773180006, 3.4617533775288507
-9.92254657758724, 3.2351021091535928
-9.89776474668612, 3.009803549038725
-9.85411262104904, 2.787389358259418
-9.794891243729797, 2.5686054264886935
-9.722621234346583, 2.353778458729994
-9.639211468213336, 2.143026492555896
-9.546101078273699, 1.9363769447268853
-9.444369309500372, 1.733832560566532
-9.33481715008694, 1.5354090118115948
-9.218026665305365, 1.3411577235349625
-9.094403451805011, 1.1511817213228597
-8.971333048638446, 0.9608471312004441
-8.848798714252547, 0.7701669874275524
-8.726795460721883, 0.5791466051104294
-8.613262986603463, 0.382973320351266
-8.5078682249241, 0.1823106069658536
-8.41042410916512, -0.022331091220507915
-8.320884742357055, -0.23055280508401665
-8.198537047777553, -0.42135275781915316
-8.048912614700772, -0.591605832267453
-7.877262444237272, -0.7396254232427624
-7.688277605188358, -0.8647585960719767
-7.485999269588945, -0.9670183402520593
-7.273845701410164, -1.0467958047496269
-7.054697920341977, -1.104656243613647
-6.8310066511137455, -1.14120479219921
-6.6049005676191035, -1.1570041383679552
-6.3782873553606185, -1.1525283856336273
-6.152945692982058, -1.128141595580081
-5.926890503154448, -1.111630039485948
-5.700430062427109, -1.1021828643405855
-5.473792199208976, -1.0992064086353766
-5.247155659420577, -1.102281984254614
-5.020671270210574, -1.111136462038172
-4.79447727568533, -1.1256229099589008
-4.5685332234583145, -1.1435913711029457
-4.342864081213242, -1.1647341847998178
-4.117491813054847, -1.188836489208029
-3.8924390489698513, -1.2157592251453935
-3.6677318424498995, -1.2454282606984066
-3.4428126496545306, -1.2734449886466566
-3.217735024745713, -1.3001590878838614
-2.992534795496869, -1.3258191167013536
-2.7672365931256424, -1.3506041997341243
-2.5418577263948694, -1.3746447231019545
-2.3164105573021745, -1.3980360522804802
-2.0909039996924776, -1.4208477336667897
-1.8653444867276108, -1.4431297094252558
-1.63973660616997, -1.4649165073298378
-1.4140835211868876, -1.4862300140865217
-1.188387247977272, -1.50708121529741
-0.9626488342075789, -1.5274711363710765
-0.739643792296647, -1.486945445569421
-0.5343841119209174, -1.39080989572077
-0.35714983427262725, -1.2495244005022756
-0.21240792149917526, -1.0751014690416185
-0.10005307196061608, -0.8782513531721691
-0.01742625036770278, -0.6671911989836019
0.039058415936267465, -0.44768479177603243
